						Obtainability																																														Base Stats										1																	XP and EV Yield								Gender Ratio		Type Effectiveness																		Gen 9Moveset				
869		Alcremie Mint Cream Flower	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Blue	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night for more than 5 sec with Flower Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Mint Cream Ribbon	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night for more than 5 sec with Ribbon Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Strawberry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Strawberry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Berry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Berry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Love	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Love Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Star	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Star Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Clover	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Clover Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Flower	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Flower Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Lemon Cream Ribbon	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during night for more than 5 sec with Ribbon Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Strawberry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Strawberry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Berry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Berry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Love	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Love Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Star	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Star Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Clover	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Clover Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Flower	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	White	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Flower Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Salted Cream Ribbon	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during night with Ribbon Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Strawberry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Strawberry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Berry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Berry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Love	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Love Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Star	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Star Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Clover	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Clover Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Flower	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Yellow	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Flower Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Ruby Swirl Ribbon	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Brown	Head+Base		Sweet Veil		Aroma Veil	Spin anticlockwise during day for more than 5 sec with Ribbon Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Caramel Swirl Strawberry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Brown	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during day for more than 5 sec with Strawberry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Caramel Swirl Berry	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Brown	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during day for more than 5 sec with Berry Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Caramel Swirl Love	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Brown	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during day for more than 5 sec with Love Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
869		Alcremie Caramel Swirl Star	Cream Pokémon	Fairy																																	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE				FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65	60	75	110	121	64	495	Brown	Head+Base		Sweet Veil		Aroma Veil	Spin clockwise during day for more than 5 sec with Star Sweet	100	33.33	Fairy	Amorphous	20	2560	Medium Fast	"1,000,000"	0.3	1′00″	0.5	1.1	50	173	0	0	0	0	2	0	2	0%	100%	1	1	1	1	1	1	0.5	2	1	1	1	0.5	1	1	0	0.5	2	1	597-1|186-1|230-1|33-1|577-15|204-20|213-25|151-30|605-35|105-40|581-45|494-50	204-TM|313-TM|182-TM|574-TM|263-TM|345-TM|577-TM|500-TM|374-TM|203-TM|473-TM|214-TM|409-TM|113-TM|605-TM|118-TM|156-TM|286-TM|164-TM|202-TM|412-TM|94-TM|227-TM|583-TM|347-TM|270-TM|581-TM|416-TM|63-TM|76-TM|851-TM|802-TM|220-TM|244-TM|283-TM|914-TM		777-EV	
